,Year Released,Artist/Group,Track,Length,Genre,Debut Date,Peak Date,Week,Rank,WeekDate,InvertedRank,Track Length in Seconds,Time to Peak
2579,2000,Eiffel 65,Blue (Da Ba Dee),3:29,Electronica,1999-12-11,2000-01-29,9,7.0,2000-02-12,94.0,209,7
2580,2000,"Badu, Erkyah",Bag Lady,5:03,Rock,2000-08-19,2000-10-07,9,9.0,2000-10-21,92.0,303,7
2581,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,9,14.0,2000-05-06,87.0,203,5
2582,2000,Creed,Higher,5:16,Rock,1999-09-11,2000-07-22,9,56.0,1999-11-13,45.0,316,45
2583,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,9,30.0,2000-07-01,71.0,257,20
2584,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,9,25.0,2000-07-29,76.0,243,15
2586,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,9,14.0,2000-03-25,87.0,228,13
2587,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,9,9.0,2000-06-24,92.0,210,7
2588,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,9,10.0,2000-12-16,91.0,229,7
2589,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,9,22.0,2000-09-09,79.0,270,12
2590,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,9,14.0,2000-11-18,87.0,245,9
2591,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,9,51.0,2000-07-29,50.0,222,11
2592,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,9,14.0,2000-01-01,87.0,184,13
2593,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,9,13.0,2000-12-30,88.0,230,9
2594,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,9,28.0,2000-07-08,73.0,263,12
2595,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,9,21.0,2000-01-29,80.0,263,10
2596,2000,"Martin, Ricky",She Bangs,4:02,Latin,2000-10-07,2000-12-02,9,12.0,2000-12-09,89.0,242,8
2597,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,9,15.0,2000-10-14,86.0,286,11
2598,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,9,18.0,2000-07-01,83.0,215,13
2599,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,9,33.0,2000-04-01,68.0,270,4
2600,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,9,19.0,2000-03-25,82.0,237,10
2601,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,9,32.0,2000-04-15,69.0,253,15
2602,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,9,24.0,2000-11-18,77.0,237,6
2603,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,9,26.0,2000-11-11,75.0,226,11
2604,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,9,18.0,2000-02-12,83.0,210,4
2605,2000,504 Boyz,Wobble Wobble,3:35,Rap,2000-04-15,2000-05-06,9,53.0,2000-06-17,48.0,215,3
2606,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,9,24.0,2000-07-15,77.0,232,15
2607,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,9,20.0,2000-06-24,81.0,235,11
2608,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,9,19.0,2000-04-22,82.0,327,8
2609,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,9,30.0,1999-12-18,71.0,235,14
2610,2000,"Dixie Chicks, The",Goodbye Earl,4:19,Country,2000-03-18,2000-05-06,9,38.0,2000-05-20,63.0,259,7
2611,2000,Guy,Dancin',4:08,R&B,1999-12-18,2000-01-01,9,68.0,2000-02-19,33.0,248,2
2612,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,9,22.0,2000-10-21,79.0,202,4
2613,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,9,37.0,2000-06-03,64.0,247,13
2614,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,9,26.0,1999-12-11,75.0,235,15
2615,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,9,22.0,2000-05-27,79.0,230,7
2617,2000,"Simpson, Jessica",I Think I'm In Love With You,3:32,Pop,2000-07-01,2000-08-12,9,21.0,2000-09-02,80.0,212,6
2618,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,9,30.0,2000-12-02,71.0,256,11
2619,2000,Lil' Zane,Callin' Me,3:43,Rap,2000-07-29,2000-09-02,9,45.0,2000-09-30,56.0,223,5
2620,2000,M2M,Don't Say You Love Me,3:41,Pop,1999-11-20,2000-01-08,9,64.0,2000-01-22,37.0,221,7
2621,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,9,25.0,2000-09-09,76.0,205,9
2622,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,9,32.0,2000-06-10,69.0,202,12
2623,2000,"Martin, Ricky",Shake Your Bon-Bon,3:08,Latin,1999-11-20,2000-02-12,9,47.0,2000-01-22,54.0,188,12
2624,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,9,28.0,2000-10-28,73.0,225,10
2625,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,9,32.0,2000-07-01,69.0,253,3
2626,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,9,29.0,1999-12-18,72.0,183,11
2627,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,9,34.0,1999-12-11,67.0,217,13
2628,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,9,26.0,2000-07-29,75.0,158,9
2629,2000,"Spears, Britney",Lucky,3:23,Rock,2000-08-12,2000-09-09,9,66.0,2000-10-14,35.0,203,4
2630,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,9,24.0,2000-06-10,77.0,281,7
2631,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,9,28.0,2000-10-07,73.0,230,9
2632,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,9,37.0,2000-04-01,64.0,249,11
2633,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,9,29.0,2000-06-24,72.0,234,10
2634,2000,"Moore, Mandy",I Wanna Be With You,4:12,Pop,2000-06-17,2000-08-12,9,24.0,2000-08-19,77.0,252,8
2635,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,9,26.0,2000-03-25,75.0,222,9
2636,2000,D'Angelo,Untitled (How Does It Feel),7:10,R&B,2000-01-22,2000-02-19,9,31.0,2000-03-25,70.0,430,4
2637,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,9,27.0,2000-08-26,74.0,197,9
2638,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,9,26.0,2001-01-06,75.0,268,6
2639,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,9,60.0,2000-06-10,41.0,210,19
2640,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,9,28.0,2000-08-05,73.0,237,10
2641,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,9,27.0,2000-04-29,74.0,225,8
2642,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,9,31.0,2000-01-29,70.0,291,9
2643,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,9,27.0,2000-12-23,74.0,217,8
2644,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,9,51.0,2000-10-21,50.0,255,15
2645,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,9,27.0,2000-06-10,74.0,410,8
2646,2000,Hoku,Another Dumb Blonde,3:47,Pop,2000-02-19,2000-04-08,9,36.0,2000-04-22,65.0,227,7
2647,2000,"Houston, Whitney",I Learned From The Best,4:18,Rock,2000-02-19,2000-03-25,9,53.0,2000-04-22,48.0,258,5
2648,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,9,35.0,2000-01-08,66.0,247,12
2649,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,9,33.0,2000-05-27,68.0,192,7
2651,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,9,38.0,2000-01-29,63.0,273,9
2652,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,9,32.0,2000-03-18,69.0,255,5
2653,2000,Madonna,American Pie,4:30,Rock,2000-02-19,2000-03-04,9,88.0,2000-04-22,13.0,270,2
2654,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,9,38.0,2000-06-24,63.0,382,11
2655,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,9,34.0,2000-12-16,67.0,225,9
2656,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,9,37.0,2000-08-12,64.0,210,10
2657,2000,"Backstreet Boys, The",The One,3:46,Rock,2000-05-27,2000-07-01,9,55.0,2000-07-29,46.0,226,5
2658,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,9,36.0,2000-04-01,65.0,209,10
2659,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,9,39.0,2000-04-01,62.0,204,12
2660,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,9,41.0,2000-12-09,60.0,212,11
2661,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,9,41.0,2000-12-16,60.0,242,11
2662,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,9,46.0,2000-01-01,55.0,206,13
2663,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,9,34.0,2000-09-30,67.0,250,5
2664,2000,"Iglesias, Enrique",Rhythm Divine,7:35,Latin,1999-12-04,2000-01-22,9,38.0,2000-02-05,63.0,455,7
2665,2000,"Fabian, Lara",I Will Love Again,3:43,Pop,2000-06-10,2000-08-12,9,36.0,2000-08-12,65.0,223,9
2666,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,9,34.0,2000-10-14,67.0,224,7
2667,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,9,36.0,2000-12-23,65.0,336,10
2668,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,9,40.0,2000-12-23,61.0,234,9
2669,2000,J-Shin,One Night Stand,4:34,R&B,1999-12-25,2000-02-26,9,38.0,2000-02-26,63.0,274,9
2670,2000,Eve,Love Is Blind,3:51,Rap,2000-01-08,2000-02-19,9,42.0,2000-03-11,59.0,231,6
2671,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,9,38.0,2000-04-01,63.0,255,5
2672,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,9,35.0,2000-11-11,66.0,232,7
2673,2000,"Carter, Aaron",Aaron's Party (Come Get It),3:23,R&B,2000-08-26,2000-09-16,9,51.0,2000-10-28,50.0,203,3
2674,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,9,36.0,2000-12-02,65.0,234,9
2675,2000,Ice Cube,You Can Do It,4:20,Rap,1999-12-04,2000-01-15,9,45.0,2000-02-05,56.0,260,6
2676,2000,"Wills, Mark",Back At One,4:00,Country,2000-01-15,2000-02-26,9,42.0,2000-03-18,59.0,240,6
2677,2000,Lucy Pearl,Dance Tonight,3:45,R&B,2000-05-20,2000-07-29,9,40.0,2000-07-22,61.0,225,10
2678,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,9,39.0,2000-08-26,62.0,173,10
2679,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,9,51.0,2000-05-13,50.0,199,13
2680,2000,No Doubt,Simple Kind Of Life,4:11,Rock,2000-07-01,2000-07-22,9,80.0,2000-09-02,21.0,251,3
2681,2000,"Jean, Wyclef",911,4:00,Rap,2000-10-07,2000-11-25,9,42.0,2000-12-09,59.0,240,7
2682,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,9,56.0,2000-07-08,45.0,216,14
2683,2000,Vitamin C,Graduation (Friends Forever),4:23,Rock,2000-04-15,2000-06-10,9,38.0,2000-06-17,63.0,263,8
2684,2000,"Gilman, Billy",One Voice,4:07,Country,2000-06-17,2000-09-02,9,44.0,2000-08-19,57.0,247,11
2685,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,9,39.0,2000-02-19,62.0,213,8
2686,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,9,40.0,2000-05-13,61.0,226,8
2687,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,9,44.0,2000-04-01,57.0,175,10
2688,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,9,44.0,2000-10-28,57.0,228,9
2689,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,9,49.0,2000-01-22,52.0,232,9
2690,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,9,54.0,2000-09-23,47.0,197,13
2691,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,9,40.0,2000-06-17,61.0,303,8
2692,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,9,45.0,2000-04-08,56.0,313,10
2694,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,9,42.0,2000-10-28,59.0,173,8
2695,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,9,45.0,2000-09-16,56.0,220,9
2696,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,9,56.0,2000-05-20,45.0,220,14
2697,2000,Black Rob,Whoa!,4:04,Rap,2000-03-04,2000-04-15,9,47.0,2000-05-06,54.0,244,6
2698,2000,"Jackson, Alan",Pop A Top,3:04,Country,1999-11-13,2000-01-22,9,63.0,2000-01-15,38.0,184,10
2699,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,9,44.0,2000-04-22,57.0,328,8
2700,2000,Common,The Light,3:55,Rap,2000-08-05,2000-09-09,9,51.0,2000-10-07,50.0,235,5
2701,2000,"Vassar, Phil",Carlene,4:07,Country,2000-03-04,2000-04-22,9,45.0,2000-05-06,56.0,247,7
2702,2000,"Jackson, Alan",www.memory,2:36,Country,2000-11-04,2000-12-23,9,49.0,2001-01-06,52.0,156,7
2703,2000,Vitamin C,The Itch,3:30,Rock,2000-12-02,2000-12-16,9,100.0,2001-02-03,1.0,210,2
2704,2000,"Eastsidaz, The",G'D Up,4:27,Rap,2000-01-08,2000-02-12,9,65.0,2000-03-11,36.0,267,5
2705,2000,Ideal,Whatever,3:48,R&B,2000-06-10,2000-08-19,9,54.0,2000-08-12,47.0,228,10
2706,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,9,49.0,2001-01-27,52.0,271,5
2707,2000,Ginuwine,None Of Ur Friends Business,4:12,Rock,1999-12-11,2000-01-22,9,48.0,2000-02-12,53.0,252,6
2708,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,9,60.0,2000-05-27,41.0,236,12
2709,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,9,58.0,2000-09-02,43.0,245,12
2710,2000,"John, Elton",Someday Out Of The Blue,4:41,Rock,2000-04-22,2000-05-06,9,81.0,2000-06-24,20.0,281,2
2712,2000,Mya,The Best Of Me,4:12,Rock,2000-04-15,2000-05-20,9,61.0,2000-06-17,40.0,252,5
2713,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,9,65.0,2000-07-01,36.0,196,15
2714,2000,Eminem,Stan,5:26,Rap,2000-11-04,2000-12-02,9,55.0,2001-01-06,46.0,326,4
2715,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,9,55.0,2000-07-15,46.0,263,11
2716,2000,"Lopez, Jennifer",Feelin' Good,4:28,Latin,2000-02-19,2000-04-08,9,61.0,2000-04-22,40.0,268,7
2717,2000,"Urban, Keith",Your Everything,4:10,Country,2000-07-15,2000-09-16,9,53.0,2000-09-16,48.0,250,9
2719,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,9,54.0,2000-11-04,47.0,253,11
2720,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,9,54.0,2000-08-19,47.0,234,7
2721,2000,Bloodhound Gang,The Bad Touch,4:20,R&B,2000-03-18,2000-04-15,9,82.0,2000-05-20,19.0,260,4
2722,2000,"Williams, Robbie",Angels,3:56,Rock,1999-11-20,2000-01-22,9,54.0,2000-01-22,47.0,236,9
2723,2000,"Messina, Jo Dee",Because You Love Me,3:50,Country,2000-01-29,2000-03-11,9,61.0,2000-04-01,40.0,230,6
2724,2000,"Keith, Toby",Country Comes To Town,3:39,Country,2000-08-05,2000-10-14,9,55.0,2000-10-07,46.0,219,10
2725,2000,Beenie Man,Girls Dem Sugar,4:17,Reggae,2000-10-21,2000-12-02,9,69.0,2000-12-23,32.0,257,6
2726,2000,"Hill, Faith",Let's Make Love,4:11,Rap,2000-08-12,2000-10-21,9,57.0,2000-10-14,44.0,251,10
2727,2000,Kelis,Caught Out There,4:09,R&B,1999-12-04,2000-01-08,9,68.0,2000-02-05,33.0,249,5
2729,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,9,62.0,2000-12-23,39.0,264,6
2730,2000,Brooks & Dunn,You'll Always Be Loved By Me,2:58,Country,2000-06-10,2000-09-09,9,74.0,2000-08-12,27.0,178,13
2731,2000,"Chesney, Kenny",What I Need To Do,4:05,Country,2000-04-01,2000-06-10,9,57.0,2000-06-03,44.0,245,10
2732,2000,"Stone, Angie",No More Rain (In This Cloud),4:42,R&B,1999-12-25,2000-01-22,9,67.0,2000-02-26,34.0,282,4
2733,2000,Da Brat,That's What I'm Looking For,3:44,Rap,2000-02-26,2000-04-15,9,58.0,2000-04-29,43.0,224,7
2734,2000,SheDaisy,This Woman Needs,3:20,Country,2000-02-05,2000-03-04,9,82.0,2000-04-08,19.0,200,4
2735,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,9,66.0,2000-09-30,35.0,199,18
2736,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,9,57.0,2000-10-28,44.0,330,8
2737,2000,Shyne,Bad Boyz,4:22,Rap,2000-09-09,2000-10-28,9,71.0,2000-11-11,30.0,262,7
2738,2000,R.E.M.,The Great Beyond,4:10,Rock,1999-12-25,2000-01-29,9,60.0,2000-02-26,41.0,250,5
2739,2000,"Diffie, Joe",It's Always Somethin',2:55,Country,2000-08-12,2000-09-16,9,78.0,2000-10-14,23.0,175,5
2740,2000,"McGraw, Tim",Some Things Never Change,3:56,Country,2000-05-13,2000-07-01,9,58.0,2000-07-15,43.0,236,7
2741,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,9,61.0,2000-08-26,40.0,248,6
2742,2000,Eminem,The Way I Am,4:40,Rap,2000-08-26,2000-09-30,9,89.0,2000-10-28,12.0,280,5
2743,2000,Nas,You Owe Me,3:51,R&B,2000-03-25,2000-04-15,9,63.0,2000-05-27,38.0,231,3
2744,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,9,78.0,2000-09-16,23.0,242,3
2746,2000,"McBride, Martina",There You Are,3:26,Country,2000-09-09,2000-10-21,9,60.0,2000-11-11,41.0,206,6
2748,2000,Lil' Kim,No Matter What They Say,4:12,Rap,2000-07-15,2000-08-05,9,90.0,2000-09-16,11.0,252,3
2751,2000,Splender,I Think God Can Explain,3:55,R&B,2000-06-10,2000-06-24,9,81.0,2000-08-12,20.0,235,2
2753,2000,M2M,Mirror Mirror,3:19,Pop,2000-04-01,2000-05-27,9,62.0,2000-06-03,39.0,199,8
2754,2000,Kumbia Kings,U Don't Love Me,3:50,R&B,2000-03-04,2000-03-18,9,89.0,2000-05-06,12.0,230,2
2755,2000,Joe,Treat Her Like A Lady,4:12,Rock,2000-08-05,2000-08-19,9,72.0,2000-10-07,29.0,252,2
2756,2000,"Blige, Mary J.",Deep Inside,5:26,Rock,1999-11-13,2000-01-22,9,65.0,2000-01-15,36.0,326,10
2757,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,9,70.0,2000-11-25,31.0,192,10
2758,2000,Changing Faces,That Other Woman,4:00,Rock,2000-09-30,2000-10-28,9,75.0,2000-12-02,26.0,240,4
2759,2000,"Wright, Chely",It Was,3:51,R&B,2000-03-04,2000-04-15,9,85.0,2000-05-06,16.0,231,6
2760,2000,Limp Bizkit,Rollin',4:04,Rock,2000-11-11,2000-12-09,9,74.0,2001-01-13,27.0,244,4
2761,2000,Hot Boys,I Need A Hot Girl,4:16,Rap,2000-02-19,2000-03-11,9,79.0,2000-04-22,22.0,256,3
2762,2000,Jay-Z,Do It Again (Put Ya Hands Up),3:47,Rap,2000-01-15,2000-01-29,9,95.0,2000-03-18,6.0,227,2
2763,2000,"Adkins, Trace",More,3:05,Country,2000-04-29,2000-06-17,9,73.0,2000-07-01,28.0,185,7
2764,2000,"Dixie Chicks, The",Cold Day In July,5:12,Country,2000-06-24,2000-08-05,9,84.0,2000-08-26,17.0,312,6
2766,2000,DMX,What's My Name,3:50,Rap,2000-01-15,2000-02-12,9,90.0,2000-03-18,11.0,230,4
2770,2000,Red Hot Chili Peppers,Californication,5:21,Rock,2000-07-29,2000-10-14,9,85.0,2000-09-30,16.0,321,11
2771,2000,Third Eye Blind,Deep Inside Of You,4:10,Rock,2000-09-02,2000-10-07,9,90.0,2000-11-04,11.0,250,5
2773,2000,"Offspring, The",Original Prankster,3:42,Rock,2000-11-25,2000-12-09,9,92.0,2001-01-27,9.0,222,2
2774,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,9,76.0,2000-11-18,25.0,239,3
2775,2000,"Houston, Whitney","Same Script, Different Cast",4:45,Rock,2000-06-17,2000-07-15,9,91.0,2000-08-19,10.0,285,4
2777,2000,"Kravitz, Lenny",I Belong To You,4:17,Rock,2000-03-25,2000-04-08,9,93.0,2000-05-27,8.0,257,2
2778,2000,"Loveless, Patty",That's The Kind Of Mood I'm In,3:27,Country,2000-09-16,2000-11-18,9,73.0,2000-11-18,28.0,207,9
2780,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,9,83.0,2000-11-11,18.0,213,1
2781,2000,Lil Wayne,Tha Block Is Hot,4:13,Rap,1999-12-04,2000-01-08,9,86.0,2000-02-05,15.0,253,5
2784,2000,Drama,"Left, Right, Left",3:37,Rap,2000-02-12,2000-03-18,9,91.0,2000-04-15,10.0,217,5
2785,2000,Limp Bizkit,N 2 Gether Now,3:55,Rock,1999-12-04,2000-01-08,9,90.0,2000-02-05,11.0,235,5
2787,2000,Ying Yang Twins,Whistle While You Twurk,4:19,Rap,2000-03-18,2000-04-29,9,85.0,2000-05-20,16.0,259,6
2788,2000,"Walker, Clay","Live, Laugh, Love",4:06,Country,1999-12-04,2000-01-22,9,79.0,2000-02-05,22.0,246,7
2789,2000,Metallica,No Leaf Clover (Live),5:43,Rock,2000-02-12,2000-03-11,9,95.0,2000-04-15,6.0,343,4
2792,2000,Big Punisher,It's So Hard,3:25,Rap,2000-04-22,2000-05-06,9,78.0,2000-06-24,23.0,205,2
2793,2000,"Worley, Darryl",When You Need My Love,3:35,Country,2000-06-17,2000-09-02,9,80.0,2000-08-19,21.0,215,11
2794,2000,Lil' Kim,How Many Licks?,3:50,Rap,2000-11-25,2000-12-02,9,96.0,2001-01-27,5.0,230,1
2797,2000,"Cagle, Chris",My Love Goes On And On,3:02,Country,2000-10-21,2000-12-02,9,79.0,2000-12-23,22.0,182,6
2799,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,9,78.0,2000-07-15,23.0,266,5
2800,2000,Jay-Z,Hey Papi,3:40,Rap,2000-08-12,2000-10-07,9,76.0,2000-10-14,25.0,220,8
2801,2000,Fatboy Slim,The Rockafeller Skank,4:00,Electronica,1999-11-13,2000-01-22,9,82.0,2000-01-15,19.0,240,10
2805,2000,Ginuwine,The Best Man I Can Be,4:06,Rock,2000-01-08,2000-03-04,9,77.0,2000-03-11,24.0,246,8
2806,2000,Before Dark,Monica,4:04,Rock,2000-05-20,2000-06-17,9,100.0,2000-07-22,1.0,244,4
2808,2000,Stone Temple Pilots,Sour Girl,4:16,Rock,2000-07-08,2000-07-29,9,95.0,2000-09-09,6.0,256,3
2810,2000,"Cyrus, Billy Ray",You Won't Be Lonely Now,3:45,Country,2000-09-23,2000-11-11,9,82.0,2000-11-25,19.0,225,7
2811,2000,Clark Family Experience,Meanwhile Back At The Ranch,2:56,Country,2000-11-18,2000-12-16,9,82.0,2001-01-20,19.0,176,4
2812,2000,"Thomas, Carl",Summer Rain,4:57,Rock,2000-09-23,2000-10-14,9,88.0,2000-11-25,13.0,297,3
2814,2000,Trick Daddy,Shut Up,4:17,Rap,2000-05-20,2000-06-17,9,92.0,2000-07-22,9.0,257,4
2815,2000,"Moore, Chante",Straight Up,3:40,Rock,2000-10-28,2000-12-02,9,98.0,2000-12-30,3.0,220,5
2816,2000,Cam'ron,What Means The World To You,4:38,Rap,2000-10-14,2000-11-18,9,95.0,2000-12-16,6.0,278,5
2824,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,9,90.0,2000-09-09,11.0,224,10
2826,2000,Limp Bizkit,Re-Arranged,4:08,Rock,1999-12-04,2000-02-05,9,92.0,2000-02-05,9.0,248,9
2828,2000,Nu Flavor,3 Little Words,3:54,R&B,2000-06-03,2000-06-17,9,98.0,2000-08-05,3.0,234,2
2831,2000,"Hart, Beth",L.A. Song,3:47,Country,1999-11-27,2000-01-15,9,99.0,2000-01-29,2.0,227,7
2836,2000,"Herndon, Ty",No Mercy,4:43,Country,2000-03-18,2000-05-06,9,95.0,2000-05-20,6.0,283,7
2853,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,10,1.0,2000-12-02,100.0,218,8
2854,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,10,1.0,2000-04-22,100.0,258,8
2855,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,10,4.0,2000-01-01,97.0,247,14
2856,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,10,2.0,2000-10-21,99.0,225,5
